finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,slot_start_x_mm,slot_start_y_mm,slot_end_x_mm,slot_end_y_mm,slider_x_mm,slider_y_mm,slider_translation_mm,slot_length_mm,rod_length_mm,rod_error_mm,mechanism_residual_mm
index,13.0,0.3333333333333333,76.37384911232552,-47.927453826361244,0.0,-1.0,38.57614960459755,-11.577366481488086,58.36562888104014,-26.85403201972808,75.52166982775847,-45.038373059054294,51.091892465309655,-33.716448398415416,68.24793341202799,-51.90078943774163,51.091892465309655,-33.716448398415416,0.0,25.000000000000004,29.018154836137576,0.015913419745373858,4.088277272273899e-07
index,13.5,0.34615384615384615,74.9025165231984,-49.63090731175312,0.0,-1.0,38.465235578340305,-11.973862214497828,57.86216145205761,-27.7459662798886,74.44022790807749,-46.45873498416613,50.3770539703466,-34.37719286229655,66.95512042636648,-53.08996156657408,50.3770539703466,-34.37719286229655,0.0,25.000000000000004,29.018154836137576,0.13608223154605525,3.96037826533302e-07
index,14.0,0.358974358974359,73.39073278059274,-51.290554615999405,0.0,-1.0,38.35024638184877,-12.369195329991278,57.34221855305138,-28.626654942374312,73.32604305037412,-47.8494891360822,49.653084875568226,-35.02018474130341,65.63690937289097,-54.2430189350113,49.653084875568226,-35.02018474130341,0.0,25.000000000000004,29.018154836137576,0.23967565598752927,3.8383370792871574e-07
index,14.5,0.3717948717948718,71.83952242417142,-52.90573218682831,0.0,-1.0,38.23119419756623,-12.763323944701096,56.80607125013242,-29.495745839993187,72.1799694292945,-49.20978283845591,48.92045645074733,-35.64530511165802,64.29435462990942,-55.35934211012074,48.92045645074733,-35.64530511165802,0.0,25.000000000000004,29.018154836137576,0.3265893871865977,3.7219038517832814e-07
index,15.0,0.38461538461538464,70.24989226841173,-54.47578599962167,0.0,-1.0,38.108091638386135,-13.156206302969874,56.2539988017722,-30.35289357749384,71.00288480235027,-50.538788696164005,48.17964075430413,-36.25244797772507,62.9285267548822,-56.43834309639523,48.17964075430413,-36.25244797772507,0.0,25.000000000000004,29.018154836137576,0.3967284119309902,3.6108797729639264e-07
index,15.5,0.3974358974358974,68.62283111962964,-56.00006945274525,0.0,-1.0,37.98095174631583,-13.54780078117389,55.68628848700208,-31.197759730103648,69.79568975083221,-51.83570526681415,47.43111027231788,-36.8415202356357,61.54051153614801,-57.4794657723462,47.43111027231788,-36.8415202356357,0.0,25.000000000000004,29.018154836137576,0.45000752878149086,3.5051119695594934e-07
index,16.0,0.41025641025641024,66.95930955915934,-57.4779411225066,0.0,-1.0,37.84978799109484,-13.938065892132906,55.10323542871402,-32.03001303768117,68.55930690129911,-53.09975770924,46.67533756009049,-37.41244162671521,60.13140903267558,-58.48218629827404,46.67533756009049,-37.41244162671521,0.0,25.000000000000004,29.018154836137576,0.4863517021852175,3.404488957414742e-07
index,16.5,0.4230769230769231,65.26027979741826,-58.90876237833134,0.0,-1.0,37.714614268767804,-14.326960289505479,54.50514241217491,-32.849329594360995,67.29468012834516,-54.330198408416415,45.912794886552746,-37.9651446808291,58.702332602723,-59.446013494884525,45.912794886552746,-37.9651446808291,0.0,25.000000000000004,29.018154836137576,0.5056962498406392,3.308937301937931e-07
index,17.0,0.4358974358974359,63.526675602833734,-60.29189485643732,0.0,-1.0,37.575444900212304,-14.714442772169392,53.89231969886982,-33.6553930335722,66.00277373936488,-55.52630757624867,45.143953881799234,-38.499574649770224,57.2544079222943,-60.3704891924467,45.143953881799234,-38.499574649770224,0.0,25.000000000000004,29.018154836137576,0.5079868628880249,3.218419166728381e-07
index,17.5,0.44871794871794873,61.75941230907097,-61.626697787817555,0.0,-1.0,37.43229462962163,-15.10047228858665,53.26508483579231,-34.44789470831445,64.6845716420515,-56.68739382771173,44.3692851880334,-39.01568943081813,55.78877199429259,-61.25518855021541,44.3692851880334,-39.01568943081813,0.0,25.000000000000004,29.018154836137576,0.4931794600545274,3.132931212235235e-07
