finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,distal_start_x_mm,distal_start_y_mm,distal_end_x_mm,distal_end_y_mm,r4_x_mm,r4_y_mm,rod_length_mm,rod_error_mm,perpendicular_deviation_deg,mechanism_residual_mm
little,28.5,0.4351145038167939,77.01760591191567,-48.697698170576,0.0,-2.0,29.941167988492577,-18.10982493650591,45.501193211391126,-35.04752298148124,56.220495406927604,-55.39688563589297,45.501193211391126,-35.04752298148124,56.220495406927604,-55.39688563589297,50.86084430915936,-45.222204308687104,28.0,1.6133511955865458,35.3472811494899,3.657476810303706e-08
little,29.0,0.44274809160305345,76.29213013034018,-49.56125698983839,0.0,-2.0,29.80053542588411,-18.368509044217376,45.112955834727615,-35.53037902457887,55.442638661206644,-56.08026108517339,45.112955834727615,-35.53037902457887,55.442638661206644,-56.08026108517339,50.27779724796713,-45.805320054876134,28.0,1.7159254000767667,34.90258833288233,3.793540059859879e-08
little,29.5,0.45038167938931295,75.55497978352275,-50.41530902545248,0.0,-2.0,29.657667952394043,-18.625965584757456,44.7192542995374,-36.00838822107444,54.655568388956766,-56.75133069113895,44.7192542995374,-36.00838822107444,54.655568388956766,-56.75133069113895,49.68741134424708,-46.3798594561067,28.0,1.8195502294680992,34.46233135494856,3.9375429139454354e-08
little,30.0,0.4580152671755725,74.80623655054515,-51.259694200813364,0.0,-2.0,29.512576282463115,-18.882175250002458,44.32015221884168,-36.4814847503318,53.85949098436496,-57.409958557960124,44.32015221884168,-36.4814847503318,53.85949098436496,-57.409958557960124,49.08982160160332,-46.94572165414596,28.0,1.9242573076132885,34.02661643652011,4.090018279612195e-08
little,30.5,0.46564885496183206,74.0459819732178,-52.094253131772916,0.0,-2.0,29.365271297337163,-19.137118825338938,43.915714042329355,-36.94960365830663,53.05461498736973,-58.05601238922862,43.915714042329355,-36.94960365830663,53.05461498736973,-58.05601238922862,48.485164514849544,-47.50280802376763,28.0,2.0300797590780135,33.59555530532709,4.251531038335088e-08
little,31.0,0.4732824427480916,73.27429733464322,-52.91882704308962,0.0,-2.0,29.215764044251063,-19.390777191104682,43.50600504424387,-37.412680868633444,52.24115101924755,-58.68936352348772,43.50600504424387,-37.412680868633444,52.24115101924755,-58.68936352348772,47.87357803174571,-48.051022196060586,28.0,2.1370522729262404,33.16926549492347,4.422704336093375e-08
little,31.5,0.48091603053435117,72.49126353441466,-53.73325767776361,0.0,-2.0,29.064065735600224,-19.643131324022647,43.09109131111875,-37.870653193540434,51.41931171759175,-59.30988696858955,43.09109131111875,-37.870653193540434,51.41931171759175,-59.30988696858955,47.25520151435525,-48.59027008106499,28.0,2.245211169569245,32.74787066663452,4.604205372515935e-08
little,32.0,0.48854961832061067,71.69696096019054,-54.53738719884732,0.0,-2.0,28.910187748099727,-19.89416229862757,42.67103972936427,-38.32345834459004,50.589311670705406,-59.91746143486882,42.67103972936427,-38.32345834459004,50.589311670705406,-59.91746143486882,46.63017570003484,-49.12045988972943,28.0,2.3545944709188475,32.33150095666071,4.796758901193243e-08
little,32.5,0.4961832061068702,70.89146935535847,-55.331058083276744,0.0,-2.0,28.75414162193111,-20.143851288685344,42.24591797270777,-38.771034943243095,49.7513673514304,-60.511969367122674,42.24591797270777,-38.771034943243095,49.7513673514304,-60.511969367122674,45.99864266206909,-49.641502155182884,28.0,2.4652419741042344,31.920293350689523,5.001152203476522e-08
little,33.0,0.5038167938931297,70.07486768246885,-56.1141130072238,0.0,-2.0,28.59593905987691,-20.392179568604863,41.81579448949016,-39.21332253124464,48.905697050434135,-61.09329697538694,41.81579448949016,-39.21332253124464,48.905697050434135,-61.09329697538694,45.36074576996215,-50.153309753315796,28.0,2.577195329034918,31.514392088622916,5.2182386411914194e-08
