finger,q_deg,curl_progress,h_x_mm,h_y_mm,hand_mcp_x_mm,hand_mcp_y_mm,hand_pip_x_mm,hand_pip_y_mm,hand_dip_x_mm,hand_dip_y_mm,hand_tip_x_mm,hand_tip_y_mm,distal_start_x_mm,distal_start_y_mm,distal_end_x_mm,distal_end_y_mm,r4_x_mm,r4_y_mm,rod_length_mm,rod_error_mm,perpendicular_deviation_deg,mechanism_residual_mm
ring,10.5,0.16030534351145037,94.72806933687167,-12.71548468212545,0.0,-2.0,43.73831930836336,-6.791599323780012,68.90015424337477,-13.340039038951787,92.9030873727435,-23.33299661852017,68.90015424337477,-13.340039038951787,92.9030873727435,-23.33299661852017,80.90162080805914,-18.33651782873598,28.0,13.074629232236925,45.27313539127349,1.5675389875013934e-08
ring,11.0,0.16793893129770993,94.4700077765319,-13.805514320629676,0.0,-2.0,43.71283174670135,-7.0187987292358205,68.7934257859318,-13.871812857290548,92.60441102279887,-24.313890334962238,68.7934257859318,-13.871812857290548,92.60441102279887,-24.313890334962238,80.69891840436534,-19.092851596126394,28.0,13.248768256140243,45.31658079031088,1.5867314573370095e-08
ring,11.5,0.17557251908396945,94.19807549926682,-14.892537416566247,0.0,-2.0,43.68616400212746,-7.245862634421761,68.68183053362009,-14.402443846594199,92.29246525334972,-25.28995633253411,68.68183053362009,-14.402443846594199,92.29246525334972,-25.28995633253411,80.4871478934849,-19.846200089564157,28.0,13.421649280908163,45.37983984452272,1.607057242836163e-08
ring,12.0,0.183206106870229,93.91229683461947,-15.976355122639719,0.0,-2.0,43.65831679463206,-7.472784908942479,68.56538168997662,-14.93188125495482,91.96733396934141,-26.260986670402808,68.56538168997662,-14.93188125495482,91.96733396934141,-26.260986670402808,80.26635782965901,-20.596433962678816,28.0,13.593168987758686,45.463481335160786,1.628571766332243e-08
ring,12.5,0.19083969465648856,93.61269894275216,-17.056769241690255,0.0,-2.0,43.62929087604924,-7.699559426226436,68.44409303044455,-15.46007448891513,91.62910458786598,-27.226774922011675,68.44409303044455,-15.46007448891513,91.62910458786598,-27.226774922011675,80.03659880915527,-21.343424705463402,28.0,13.763219819687254,45.568084202858536,1.6513318712441105e-08
ring,13.0,0.1984732824427481,93.29931176725853,-18.13358228486253,0.0,-2.0,43.59908703003662,-7.926180063691327,68.31797890043856,-15.98697312017011,91.27786801024021,-28.187116236773747,68.31797890043856,-15.98697312017011,91.27786801024021,-28.187116236773747,79.79792345533939,-22.087044678471926,28.0,13.931689822622243,45.694236228181964,1.6754057696743985e-08
ring,13.5,0.20610687022900764,92.97216798548709,-19.206597527459902,0.0,-2.0,43.567706072054136,-8.152640702909382,68.1870542133303,-16.512526892244843,90.91371859297537,-29.141807401243433,68.1870542133303,-16.512526892244843,90.91371859297537,-29.141807401243433,79.55038640315283,-22.827167146744138,28.0,14.098462487481063,45.842532456857946,1.700858121012061e-08
ring,14.0,0.21374045801526717,92.63130295644049,-20.275619062395002,0.0,-2.0,43.53514884934203,-8.378935229772543,68.05133444835401,-17.03668572714755,90.53675411764824,-30.090646899746314,68.05133444835401,-17.03668572714755,90.53675411764824,-30.090646899746318,79.29404428300113,-23.563666313446934,28.0,14.263416594823015,46.01357334219526,1.7277564268169954e-08
ring,14.5,0.22137404580152673,92.27675466631314,-21.34045185115124,0.0,-2.0,43.50141624089799,-8.605057534657552,67.910835648433,-17.55939973199699,90.14707575968404,-31.033434974447196,67.910835648433,-17.55939973199699,90.14707575968404,-31.033434974447196,79.02895570405852,-24.296417353222093,28.0,14.426426064085126,46.207962575963876,1.7561774257046636e-08
ring,15.0,0.22900763358778625,91.90856367172955,-22.40090177217268,0.0,-2.0,43.46650915745341,-8.83100151259089,67.76557441792683,-18.080619205623073,89.74478805606137,-31.96997368483632,67.76557441792683,-18.080619205623073,89.74478805606137,-31.96997368483632,78.7551812369941,-25.025296445229696,28.0,14.587359809702749,46.42630457808048,1.7861964352050563e-08
ring,15.5,0.2366412213740458,91.52677304074581,-23.45677566660118,0.0,-2.0,43.43042854144879,-9.056761063413607,67.61556792030004,-18.600294645139982,89.32999887195041,-32.90006696661448,67.61556792030004,-18.600294645139986,89.32999887195041,-32.90006696661449,78.47278339612522,-25.750180805877235,28.0,14.746081606757974,46.669201614969154,1.817895167732786e-08
ring,16.0,0.24427480916030533,91.13142829167441,-24.50788138128144,0.0,-2.0,43.39317536700832,-9.282330091946019,67.46083387571227,-19.11837675249063,88.90281936629562,-33.82352068995732,67.46083387571227,-19.11837675249063,88.90281936629562,-33.82352068995732,78.18182662100395,-26.470948721223976,28.0,14.902449969166742,46.93725051657777,1.8513553357024648e-08
ring,16.5,0.25190839694656486,90.72257732979133,-25.554027808958836,0.0,-2.0,43.35475063991355,-9.50770250815226,67.3013905585305,-19.63481644096162,88.4633639563543,-34.74014271713976,67.3013905585305,-19.63481644096162,88.4633639563543,-34.74014271713976,77.8823772574424,-27.18747957905069,28.0,15.05631804380354,47.23103896289822,1.8866735729261563e-08
ring,17.0,0.2595419847328244,90.30027038198278,-26.59502492559262,0.0,-2.0,43.315155397576255,-9.732872227304725,67.13725679476356,-20.149564841667836,88.01175028120353,-35.64974295950168,67.13725679476356,-20.149564841667836,88.01175028120353,-35.64974295950168,77.57450353798355,-27.89965390058476,28.0,15.207533524366015,47.55114131261157,1.923942960502245e-08
ring,17.5,0.26717557251908397,89.86455992938588,-27.630683824712396,0.0,-2.0,43.27439070901042,-9.957833170148318,66.96845195941935,-20.662573310005513,87.54809916422732,-36.55213343373579,66.96845195941935,-20.662573310005513,87.54809916422732,-36.55213343373579,77.25827556182334,-28.60735337187065,28.0,15.355938589195404,47.898113949413336,1.9632622638710018e-08
ring,18.0,0.2748091603053435,89.41550063807583,-28.66081674874391,0.0,-2.0,43.23245767480337,-10.18257926306461,66.79499597378522,-21.173793432073133,87.07253457459701,-37.44712831747962,66.79499597378522,-21.173793432073133,87.07253457459701,-37.44712831747962,76.93376527419112,-29.310460874776375,28.0,15.501369867679953,48.27249012582446,2.004738774985526e-08
ring,18.5,0.2824427480916031,88.9531492878483,-29.68523711723201,0.0,-2.0,43.18935742708608,-10.407104438235807,66.61690930263171,-21.68317703105901,86.58518358775773,-38.33454400419292,66.61690930263171,-21.68317703105901,86.58518358775773,-38.33454400419292,76.60104644519473,-30.008860517625966,28.0,15.643658440267476,48.67477429013737,2.0484897333972185e-08
